Id,Symbol,Base,Quote,Active,Spot,Margin,Future,Leverage
sandusdt,SAND/USDT,SAND,USDT,True,Spot,Margin,,1.0
scusdt,SC/USDT,SC,USDT,True,Spot,,,1.0
screamusdt,SCREAM/USDT,SCREAM,USDT,True,Spot,,,1.0
scrtusdt,SCRT/USDT,SCRT,USDT,True,Spot,,,1.0
sdusdt,SD/USDT,SD,USDT,True,Spot,,,1.0
sdnusdt,SDN/USDT,SDN,USDT,True,Spot,,,1.0
seeleusdt,SEELE/USDT,SEELE,USDT,True,Spot,,,1.0
sfundusdt,SFUND/USDT,SFUND,USDT,True,Spot,,,1.0
shibusdt,SHIB/USDT,SHIB,USDT,True,Spot,Margin,,1.0
shitusdt,SHIT/USDT,SHIT,USDT,True,Spot,,,1.0
sisusdt,SIS/USDT,SIS,USDT,True,Spot,,,1.0
sklusdt,SKL/USDT,SKL,USDT,True,Spot,,,1.0
skmusdt,SKM/USDT,SKM,USDT,True,Spot,,,1.0
skuusdt,SKU/USDT,SKU,USDT,True,Spot,,,1.0
slcusdt,SLC/USDT,SLC,USDT,True,Spot,,,1.0
smcwusdt,SMCW/USDT,SMCW,USDT,True,Spot,,,1.0
smtusdt,SMT/USDT,SMT,USDT,True,Spot,,,1.0
snsusdt,SNS/USDT,SNS,USDT,True,Spot,,,1.0
sntusdt,SNT/USDT,SNT,USDT,True,Spot,,,1.0
snxusdt,SNX/USDT,SNX,USDT,True,Spot,,,1.0
socusdt,SOC/USDT,SOC,USDT,True,Spot,,,1.0
sofiusdt,SOFI/USDT,SOFI,USDT,True,Spot,,,1.0
solusdt,SOL/USDT,SOL,USDT,True,Spot,Margin,,1.0
sosusdt,SOS/USDT,SOS,USDT,True,Spot,,,1.0
spausdt,SPA/USDT,SPA,USDT,True,Spot,,,1.0
spellusdt,SPELL/USDT,SPELL,USDT,True,Spot,,,1.0
spellfireusdt,SPELLFIRE/USDT,SPELLFIRE,USDT,True,Spot,,,1.0
sprtusdt,SPRT/USDT,SPRT,USDT,True,Spot,,,1.0
srmusdt,SRM/USDT,SRM,USDT,True,Spot,,,1.0
stakeusdt,STAKE/USDT,STAKE,USDT,False,Spot,,,1.0
starlyusdt,STARLY/USDT,STARLY,USDT,True,Spot,,,1.0
steemusdt,STEEM/USDT,STEEM,USDT,True,Spot,,,1.0
stfusdt,STF/USDT,STF,USDT,True,Spot,,,1.0
stgusdt,STG/USDT,STG,USDT,True,Spot,,,1.0
stnusdt,STN/USDT,STN,USDT,True,Spot,,,1.0
storeusdt,STORE/USDT,STORE,USDT,True,Spot,,,1.0
storjusdt,STORJ/USDT,STORJ,USDT,True,Spot,,,1.0
stptusdt,STPT/USDT,STPT,USDT,True,Spot,,,1.0
strmusdt,STRM/USDT,STRM,USDT,True,Spot,,,1.0
sukuusdt,SUKU/USDT,SUKU,USDT,True,Spot,,,1.0
sunusdt,SUN/USDT,SUN,USDT,True,Spot,,,1.0
superusdt,SUPER/USDT,SUPER,USDT,True,Spot,,,1.0
sushiusdt,SUSHI/USDT,SUSHI,USDT,True,Spot,Margin,,1.0
swapusdt,SWAP/USDT,SWAP,USDT,True,Spot,,,1.0
swftcusdt,SWFTC/USDT,SWFTC,USDT,True,Spot,,,1.0
swrvusdt,SWRV/USDT,SWRV,USDT,True,Spot,,,1.0
sxpusdt,SXP/USDT,SXP,USDT,True,Spot,,,1.0
sysusdt,SYS/USDT,SYS,USDT,True,Spot,,,1.0
tusdt,T/USDT,T,USDT,True,Spot,,,1.0
talkusdt,TALK/USDT,TALK,USDT,True,Spot,,,1.0
thetausdt,THETA/USDT,THETA,USDT,True,Spot,Margin,,1.0
tincusdt,TINC/USDT,TINC,USDT,True,Spot,,,1.0
titanusdt,TITAN/USDT,TITAN,USDT,True,Spot,,,1.0
tlmusdt,TLM/USDT,TLM,USDT,True,Spot,,,1.0
tlosusdt,TLOS/USDT,TLOS,USDT,True,Spot,,,1.0
tnbusdt,TNB/USDT,TNB,USDT,True,Spot,,,1.0
tokeusdt,TOKE/USDT,TOKE,USDT,True,Spot,,,1.0
topusdt,TOP/USDT,TOP,USDT,True,Spot,,,1.0
tracusdt,TRAC/USDT,TRAC,USDT,True,Spot,,,1.0
traceusdt,TRACE/USDT,TRACE,USDT,True,Spot,,,1.0
trbusdt,TRB/USDT,TRB,USDT,True,Spot,,,1.0
tribeusdt,TRIBE/USDT,TRIBE,USDT,True,Spot,,,1.0
trxusdt,TRX/USDT,TRX,USDT,True,Spot,Margin,,1.0
ttusdt,TT/USDT,TT,USDT,True,Spot,,,1.0
tusdusdt,TUSD/USDT,TUSD,USDT,True,Spot,,,1.0
uipusdt,UIP/USDT,UIP,USDT,True,Spot,,,1.0
umausdt,UMA/USDT,UMA,USDT,True,Spot,,,1.0
unbusdt,UNB/USDT,UNB,USDT,True,Spot,,,1.0
unfiusdt,UNFI/USDT,UNFI,USDT,True,Spot,,,1.0
uniusdt,UNI/USDT,UNI,USDT,True,Spot,Margin,,1.0
uni2lusdt,UNI2L/USDT,UNI2L,USDT,True,Spot,,,1.0
uni2susdt,UNI2S/USDT,UNI2S,USDT,True,Spot,,,1.0
unicusdt,UNIC/USDT,UNIC,USDT,True,Spot,,,1.0
upiusdt,UPI/USDT,UPI,USDT,True,Spot,,,1.0
usdcusdt,USDC/USDT,USDC,USDT,True,Spot,,,1.0
usddusdt,USDD/USDT,USDD,USDT,True,Spot,,,1.0
ustcusdt,USTC/USDT,USTC,USDT,True,Spot,,,1.0
utkusdt,UTK/USDT,UTK,USDT,True,Spot,,,1.0
uuuusdt,UUU/USDT,UUU,USDT,True,Spot,,,1.0
valueusdt,VALUE/USDT,VALUE,USDT,True,Spot,,,1.0
vempusdt,VEMP/USDT,VEMP,USDT,True,Spot,,,1.0
venusdt,VEN/USDT,VEN,USDT,False,Spot,,,1.0
vetusdt,VET/USDT,VET,USDT,True,Spot,Margin,,1.0
vidyusdt,VIDY/USDT,VIDY,USDT,True,Spot,,,1.0
visionusdt,VISION/USDT,VISION,USDT,True,Spot,,,1.0
vlxusdt,VLX/USDT,VLX,USDT,True,Spot,,,1.0
voxelusdt,VOXEL/USDT,VOXEL,USDT,True,Spot,,,1.0
vpadusdt,VPAD/USDT,VPAD,USDT,True,Spot,,,1.0
vrusdt,VR/USDT,VR,USDT,True,Spot,,,1.0
vrausdt,VRA/USDT,VRA,USDT,True,Spot,,,1.0
vsysusdt,VSYS/USDT,VSYS,USDT,True,Spot,,,1.0
walletusdt,WALLET/USDT,WALLET,USDT,True,Spot,,,1.0
warusdt,WAR/USDT,WAR,USDT,True,Spot,,,1.0
wavesusdt,WAVES/USDT,WAVES,USDT,True,Spot,Margin,,1.0
waxpusdt,WAXP/USDT,WAXP,USDT,True,Spot,,,1.0
wbtcusdt,WBTC/USDT,WBTC,USDT,True,Spot,,,1.0
weusdt,WE/USDT,WE,USDT,True,Spot,,,1.0
wemixusdt,WEMIX/USDT,WEMIX,USDT,True,Spot,,,1.0
whaleusdt,WHALE/USDT,WHALE,USDT,True,Spot,,,1.0
wiccusdt,WICC/USDT,WICC,USDT,True,Spot,Margin,,1.0
wildusdt,WILD/USDT,WILD,USDT,True,Spot,,,1.0
winusdt,WIN/USDT,WIN,USDT,True,Spot,,,1.0
wmtusdt,WMT/USDT,WMT,USDT,True,Spot,,,1.0
wndusdt,WND/USDT,WND,USDT,True,Spot,,,1.0
wndrusdt,WNDR/USDT,WNDR,USDT,True,Spot,,,1.0
wnxmusdt,WNXM/USDT,WNXM,USDT,True,Spot,,,1.0
woousdt,WOO/USDT,WOO,USDT,True,Spot,,,1.0
wozxusdt,WOZX/USDT,WOZX,USDT,True,Spot,,,1.0
wpciusdt,WPCI/USDT,WPCI,USDT,True,Spot,,,1.0
wtcusdt,WTC/USDT,WTC,USDT,True,Spot,,,1.0
wwyusdt,WWY/USDT,WWY,USDT,True,Spot,,,1.0
wxtusdt,WXT/USDT,WXT,USDT,True,Spot,,,1.0
xcadusdt,XCAD/USDT,XCAD,USDT,True,Spot,,,1.0
xchusdt,XCH/USDT,XCH,USDT,True,Spot,,,1.0
xcnusdt,XCN/USDT,XCN,USDT,True,Spot,Margin,,1.0
xcurusdt,XCUR/USDT,XCUR,USDT,True,Spot,,,1.0
xdefiusdt,XDEFI/USDT,XDEFI,USDT,True,Spot,,,1.0
xecusdt,XEC/USDT,XEC,USDT,True,Spot,,,1.0
xemusdt,XEM/USDT,XEM,USDT,True,Spot,,,1.0
xlmusdt,XLM/USDT,XLM,USDT,True,Spot,Margin,,1.0
xmrusdt,XMR/USDT,XMR,USDT,True,Spot,Margin,,1.0
xmxusdt,XMX/USDT,XMX,USDT,True,Spot,,,1.0
xprtusdt,XPRT/USDT,XPRT,USDT,True,Spot,,,1.0
xrpusdt,XRP/USDT,XRP,USDT,True,Spot,Margin,,1.0
xrp3lusdt,XRP3L/USDT,XRP3L,USDT,True,Spot,,,1.0
xrp3susdt,XRP3S/USDT,XRP3S,USDT,True,Spot,,,1.0
xrtusdt,XRT/USDT,XRT,USDT,True,Spot,,,1.0
xtmusdt,XTM/USDT,XTM,USDT,True,Spot,,,1.0
xtzusdt,XTZ/USDT,XTZ,USDT,True,Spot,Margin,,1.0
xyousdt,XYO/USDT,XYO,USDT,True,Spot,,,1.0
yamusdt,YAM/USDT,YAM,USDT,True,Spot,,,1.0
yamv2usdt,YAMV2/USDT,YAMV2,USDT,False,Spot,,,1.0
yeeusdt,YEE/USDT,YEE,USDT,True,Spot,,,1.0
yfiusdt,YFI/USDT,YFI,USDT,True,Spot,Margin,,1.0
yfiiusdt,YFII/USDT,YFII,USDT,True,Spot,Margin,,1.0
yggusdt,YGG/USDT,YGG,USDT,True,Spot,,,1.0
zbcusdt,ZBC/USDT,ZBC,USDT,True,Spot,,,1.0
zecusdt,ZEC/USDT,ZEC,USDT,True,Spot,Margin,,1.0
zec3lusdt,ZEC3L/USDT,ZEC3L,USDT,True,Spot,,,1.0
zec3susdt,ZEC3S/USDT,ZEC3S,USDT,True,Spot,,,1.0
zenusdt,ZEN/USDT,ZEN,USDT,True,Spot,Margin,,1.0
zigusdt,ZIG/USDT,ZIG,USDT,True,Spot,,,1.0
zilusdt,ZIL/USDT,ZIL,USDT,True,Spot,Margin,,1.0
zkpusdt,ZKP/USDT,ZKP,USDT,True,Spot,,,1.0
zksusdt,ZKS/USDT,ZKS,USDT,True,Spot,,,1.0
zrxusdt,ZRX/USDT,ZRX,USDT,True,Spot,Margin,,1.0
