Id,Symbol,Base,Quote,Active,Spot,Margin,Future,Leverage
CS_USDT,CS/USDT,CS,USDT,True,Spot,,,1.0
CSPR_USDT,CSPR/USDT,CSPR,USDT,True,Spot,Margin,,1.0
CSPR3L_USDT,CSPR3L/USDT,CSPR3L,USDT,True,Spot,,,1.0
CSPR3S_USDT,CSPR3S/USDT,CSPR3S,USDT,True,Spot,,,1.0
CSTR_USDT,CSTR/USDT,CSTR,USDT,True,Spot,,,1.0
CTC_USDT,CTC/USDT,CTC,USDT,True,Spot,,,1.0
CTI_USDT,CTI/USDT,CTI,USDT,True,Spot,,,1.0
CTK_USDT,CTK/USDT,CTK,USDT,True,Spot,Margin,,1.0
CTRC_USDT,CTRC/USDT,CTRC,USDT,True,Spot,,,1.0
CTSI_USDT,CTSI/USDT,CTSI,USDT,True,Spot,Margin,,1.0
CTT_USDT,CTT/USDT,CTT,USDT,True,Spot,,,1.0
CTX_USDT,CTX/USDT,CTX,USDT,True,Spot,Margin,,1.0
CUDOS_USDT,CUDOS/USDT,CUDOS,USDT,True,Spot,,,1.0
CULT_USDT,CULT/USDT,CULT,USDT,True,Spot,,,1.0
CUMMIES_USDT,CUMMIES/USDT,CUMMIES,USDT,True,Spot,,,1.0
CUSD_USDT,CUSD/USDT,CUSD,USDT,True,Spot,,,1.0
CVC_USDT,CVC/USDT,CVC,USDT,True,Spot,Margin,,1.0
CVC3L_USDT,CVC3L/USDT,CVC3L,USDT,True,Spot,,,1.0
CVC3S_USDT,CVC3S/USDT,CVC3S,USDT,True,Spot,,,1.0
CVP_USDT,CVP/USDT,CVP,USDT,True,Spot,,,1.0
CVX_USDT,CVX/USDT,CVX,USDT,True,Spot,,,1.0
CWAR_USDT,CWAR/USDT,CWAR,USDT,True,Spot,,,1.0
CWEB_USDT,CWEB/USDT,CWEB,USDT,True,Spot,Margin,,1.0
CWS_USDT,CWS/USDT,CWS,USDT,True,Spot,,,1.0
CYS_USDT,CYS/USDT,CYS,USDT,True,Spot,Margin,,1.0
CZZ_USDT,CZZ/USDT,CZZ,USDT,True,Spot,,,1.0
DAFI_USDT,DAFI/USDT,DAFI,USDT,True,Spot,,,1.0
DAG_USDT,DAG/USDT,DAG,USDT,True,Spot,,,1.0
DAI_USDT,DAI/USDT,DAI,USDT,True,Spot,,,1.0
DAL_USDT,DAL/USDT,DAL,USDT,True,Spot,,,1.0
DANA_USDT,DANA/USDT,DANA,USDT,True,Spot,,,1.0
DAO_USDT,DAO/USDT,DAO,USDT,True,Spot,Margin,,1.0
DAR_USDT,DAR/USDT,DAR,USDT,True,Spot,Margin,,1.0
DARK_USDT,DARK/USDT,DARK,USDT,True,Spot,,,1.0
DASH_USDT,DASH/USDT,DASH,USDT,True,Spot,Margin,,1.0
DASH3L_USDT,DASH3L/USDT,DASH3L,USDT,True,Spot,,,1.0
DASH3S_USDT,DASH3S/USDT,DASH3S,USDT,True,Spot,,,1.0
DATA_USDT,DATA/USDT,DATA,USDT,True,Spot,Margin,,1.0
DBC_USDT,DBC/USDT,DBC,USDT,True,Spot,,,1.0
DCR_USDT,DCR/USDT,DCR,USDT,True,Spot,,,1.0
DDD_USDT,DDD/USDT,DDD,USDT,True,Spot,,,1.0
DDIM_USDT,DDIM/USDT,DDIM,USDT,True,Spot,,,1.0
DDOS_USDT,DDOS/USDT,DDOS,USDT,True,Spot,Margin,,1.0
DEFILAND_USDT,DEFILAND/USDT,DEFILAND,USDT,True,Spot,,,1.0
DEGO_USDT,DEGO/USDT,DEGO,USDT,True,Spot,Margin,,1.0
DEHUB_USDT,DEHUB/USDT,DEHUB,USDT,True,Spot,,,1.0
DEK_USDT,DEK/USDT,DEK,USDT,True,Spot,,,1.0
DELFI_USDT,DELFI/USDT,DELFI,USDT,True,Spot,,,1.0
DENT_USDT,DENT/USDT,DENT,USDT,True,Spot,Margin,,1.0
DEP_USDT,DEP/USDT,DEP,USDT,True,Spot,,,1.0
DEPO_USDT,DEPO/USDT,DEPO,USDT,False,Spot,,,1.0
DERC_USDT,DERC/USDT,DERC,USDT,True,Spot,,,1.0
DERI_USDT,DERI/USDT,DERI,USDT,True,Spot,,,1.0
DES_USDT,DES/USDT,DES,USDT,True,Spot,,,1.0
DEUS_USDT,DEUS/USDT,DEUS,USDT,True,Spot,,,1.0
DEVT_USDT,DEVT/USDT,DEVT,USDT,True,Spot,,,1.0
DEXE_USDT,DEXE/USDT,DEXE,USDT,True,Spot,,,1.0
DF_USDT,DF/USDT,DF,USDT,True,Spot,Margin,,1.0
DFA_USDT,DFA/USDT,DFA,USDT,True,Spot,,,1.0
DFL_USDT,DFL/USDT,DFL,USDT,True,Spot,,,1.0
DFND_USDT,DFND/USDT,DFND,USDT,True,Spot,,,1.0
DFY_USDT,DFY/USDT,DFY,USDT,True,Spot,,,1.0
DFYN_USDT,DFYN/USDT,DFYN,USDT,True,Spot,,,1.0
DG_USDT,DG/USDT,DG,USDT,True,Spot,,,1.0
DHV_USDT,DHV/USDT,DHV,USDT,True,Spot,,,1.0
DHX_USDT,DHX/USDT,DHX,USDT,True,Spot,,,1.0
DIA_USDT,DIA/USDT,DIA,USDT,True,Spot,Margin,,1.0
DIGG_USDT,DIGG/USDT,DIGG,USDT,True,Spot,,,1.0
DILI_USDT,DILI/USDT,DILI,USDT,True,Spot,,,1.0
DIO_USDT,DIO/USDT,DIO,USDT,True,Spot,,,1.0
DIS_USDT,DIS/USDT,DIS,USDT,True,Spot,,,1.0
DIVER_USDT,DIVER/USDT,DIVER,USDT,True,Spot,,,1.0
DKA_USDT,DKA/USDT,DKA,USDT,True,Spot,,,1.0
DLTA_USDT,DLTA/USDT,DLTA,USDT,True,Spot,,,1.0
DMLG_USDT,DMLG/USDT,DMLG,USDT,True,Spot,,,1.0
DMS_USDT,DMS/USDT,DMS,USDT,True,Spot,,,1.0
DMTR_USDT,DMTR/USDT,DMTR,USDT,True,Spot,,,1.0
DNXC_USDT,DNXC/USDT,DNXC,USDT,True,Spot,,,1.0
DOCK_USDT,DOCK/USDT,DOCK,USDT,True,Spot,Margin,,1.0
DODO_USDT,DODO/USDT,DODO,USDT,True,Spot,Margin,,1.0
DOE_USDT,DOE/USDT,DOE,USDT,True,Spot,,,1.0
DOG_USDT,DOG/USDT,DOG,USDT,True,Spot,Margin,,1.0
DOGA_USDT,DOGA/USDT,DOGA,USDT,True,Spot,,,1.0
DOGE_USDT,DOGE/USDT,DOGE,USDT,True,Spot,Margin,,1.0
DOGE3L_USDT,DOGE3L/USDT,DOGE3L,USDT,True,Spot,,,1.0
DOGE3S_USDT,DOGE3S/USDT,DOGE3S,USDT,True,Spot,,,1.0
DOGE5L_USDT,DOGE5L/USDT,DOGE5L,USDT,True,Spot,,,1.0
DOGE5S_USDT,DOGE5S/USDT,DOGE5S,USDT,True,Spot,,,1.0
DOGEDASH_USDT,DOGEDASH/USDT,DOGEDASH,USDT,True,Spot,,,1.0
DOGGY_USDT,DOGGY/USDT,DOGGY,USDT,True,Spot,Margin,,1.0
DOGNFT_USDT,DOGNFT/USDT,DOGNFT,USDT,True,Spot,,,1.0
DOME_USDT,DOME/USDT,DOME,USDT,True,Spot,,,1.0
DOMI_USDT,DOMI/USDT,DOMI,USDT,True,Spot,,,1.0
DOP_USDT,DOP/USDT,DOP,USDT,True,Spot,,,1.0
DORA_USDT,DORA/USDT,DORA,USDT,True,Spot,Margin,,1.0
DOS_USDT,DOS/USDT,DOS,USDT,True,Spot,,,1.0
DOSE_USDT,DOSE/USDT,DOSE,USDT,True,Spot,,,1.0
DOT_USDT,DOT/USDT,DOT,USDT,True,Spot,Margin,,1.0
DOT3L_USDT,DOT3L/USDT,DOT3L,USDT,True,Spot,,,1.0
DOT3S_USDT,DOT3S/USDT,DOT3S,USDT,True,Spot,,,1.0
DOT5L_USDT,DOT5L/USDT,DOT5L,USDT,True,Spot,,,1.0
DOT5S_USDT,DOT5S/USDT,DOT5S,USDT,True,Spot,,,1.0
DOWS_USDT,DOWS/USDT,DOWS,USDT,True,Spot,,,1.0
DPET_USDT,DPET/USDT,DPET,USDT,True,Spot,,,1.0
DPR_USDT,DPR/USDT,DPR,USDT,True,Spot,,,1.0
DPY_USDT,DPY/USDT,DPY,USDT,True,Spot,,,1.0
DREP_USDT,DREP/USDT,DREP,USDT,True,Spot,Margin,,1.0
DRGN_USDT,DRGN/USDT,DRGN,USDT,True,Spot,,,1.0
DSD_USDT,DSD/USDT,DSD,USDT,False,Spot,,,1.0
DSLA_USDT,DSLA/USDT,DSLA,USDT,True,Spot,,,1.0
DUCK_USDT,DUCK/USDT,DUCK,USDT,True,Spot,,,1.0
DUCK2_USDT,DUCK2/USDT,DUCK2,USDT,True,Spot,,,1.0
DUSK_USDT,DUSK/USDT,DUSK,USDT,True,Spot,,,1.0
DV_USDT,DV/USDT,DV,USDT,True,Spot,,,1.0
DVI_USDT,DVI/USDT,DVI,USDT,True,Spot,Margin,,1.0
DVP_USDT,DVP/USDT,DVP,USDT,True,Spot,,,1.0
DX_USDT,DX/USDT,DX,USDT,True,Spot,,,1.0
DXCT_USDT,DXCT/USDT,DXCT,USDT,True,Spot,,,1.0
DYDX_USDT,DYDX/USDT,DYDX,USDT,True,Spot,Margin,,1.0
DYDX3L_USDT,DYDX3L/USDT,DYDX3L,USDT,True,Spot,,,1.0
DYDX3S_USDT,DYDX3S/USDT,DYDX3S,USDT,True,Spot,,,1.0
DYP_USDT,DYP/USDT,DYP,USDT,True,Spot,,,1.0
BOX_USDT,DefiBox/USDT,DefiBox,USDT,True,Spot,,,1.0
EDEN_USDT,EDEN/USDT,EDEN,USDT,True,Spot,Margin,,1.0
EDG_USDT,EDG/USDT,EDG,USDT,True,Spot,,,1.0
EFI_USDT,EFI/USDT,EFI,USDT,True,Spot,Margin,,1.0
EGAME_USDT,EGAME/USDT,EGAME,USDT,True,Spot,,,1.0
EGLD_USDT,EGLD/USDT,EGLD,USDT,True,Spot,Margin,,1.0
EGLD3L_USDT,EGLD3L/USDT,EGLD3L,USDT,True,Spot,,,1.0
EGLD3S_USDT,EGLD3S/USDT,EGLD3S,USDT,True,Spot,,,1.0
EGS_USDT,EGS/USDT,EGS,USDT,True,Spot,Margin,,1.0
EHASH_USDT,EHASH/USDT,EHASH,USDT,True,Spot,,,1.0
EJS_USDT,EJS/USDT,EJS,USDT,True,Spot,,,1.0
ELEC_USDT,ELEC/USDT,ELEC,USDT,True,Spot,,,1.0
ELF_USDT,ELF/USDT,ELF,USDT,True,Spot,,,1.0
ELU_USDT,ELU/USDT,ELU,USDT,True,Spot,,,1.0
EMON_USDT,EMON/USDT,EMON,USDT,True,Spot,,,1.0
EMPIRE_USDT,EMPIRE/USDT,EMPIRE,USDT,True,Spot,,,1.0
ENJ_USDT,ENJ/USDT,ENJ,USDT,True,Spot,Margin,,1.0
ENJ3L_USDT,ENJ3L/USDT,ENJ3L,USDT,True,Spot,,,1.0
ENJ3S_USDT,ENJ3S/USDT,ENJ3S,USDT,True,Spot,,,1.0
ENNO_USDT,ENNO/USDT,ENNO,USDT,True,Spot,,,1.0
ENS_USDT,ENS/USDT,ENS,USDT,True,Spot,Margin,,1.0
ENV_USDT,ENV/USDT,ENV,USDT,True,Spot,,,1.0
EOS_USDT,EOS/USDT,EOS,USDT,True,Spot,Margin,,1.0
EOS3L_USDT,EOS3L/USDT,EOS3L,USDT,True,Spot,,,1.0
EOS3S_USDT,EOS3S/USDT,EOS3S,USDT,True,Spot,,,1.0
EOS5L_USDT,EOS5L/USDT,EOS5L,USDT,True,Spot,,,1.0
EOS5S_USDT,EOS5S/USDT,EOS5S,USDT,True,Spot,,,1.0
EOSBEAR_USDT,EOSBEAR/USDT,EOSBEAR,USDT,True,Spot,,,1.0
EOSBULL_USDT,EOSBULL/USDT,EOSBULL,USDT,True,Spot,,,1.0
EOSDAC_USDT,EOSDAC/USDT,EOSDAC,USDT,True,Spot,,,1.0
EPIK_USDT,EPIK/USDT,EPIK,USDT,True,Spot,,,1.0
EPK_USDT,EPK/USDT,EPK,USDT,True,Spot,Margin,,1.0
EPX_USDT,EPX/USDT,EPX,USDT,True,Spot,,,1.0
EQX_USDT,EQX/USDT,EQX,USDT,True,Spot,,,1.0
ERG_USDT,ERG/USDT,ERG,USDT,True,Spot,Margin,,1.0
ERN_USDT,ERN/USDT,ERN,USDT,True,Spot,Margin,,1.0
ESD_USDT,ESD/USDT,ESD,USDT,True,Spot,,,1.0
ESG_USDT,ESG/USDT,ESG,USDT,True,Spot,,,1.0
ESS_USDT,ESS/USDT,ESS,USDT,True,Spot,,,1.0
ETC_USDT,ETC/USDT,ETC,USDT,True,Spot,Margin,,1.0
ETC3L_USDT,ETC3L/USDT,ETC3L,USDT,True,Spot,,,1.0
ETC3S_USDT,ETC3S/USDT,ETC3S,USDT,True,Spot,,,1.0
ETERNAL_USDT,ETERNAL/USDT,ETERNAL,USDT,True,Spot,,,1.0
ETH_USDT,ETH/USDT,ETH,USDT,True,Spot,Margin,,1.0
ETH2_USDT,ETH2/USDT,ETH2,USDT,True,Spot,,,1.0
ETH3L_USDT,ETH3L/USDT,ETH3L,USDT,True,Spot,,,1.0
ETH3S_USDT,ETH3S/USDT,ETH3S,USDT,True,Spot,,,1.0
ETH5L_USDT,ETH5L/USDT,ETH5L,USDT,True,Spot,,,1.0
ETH5S_USDT,ETH5S/USDT,ETH5S,USDT,True,Spot,,,1.0
ETHA_USDT,ETHA/USDT,ETHA,USDT,True,Spot,,,1.0
ETHBULL_USDT,ETHBULL/USDT,ETHBULL,USDT,True,Spot,,,1.0
EURT_USDT,EURT/USDT,EURT,USDT,True,Spot,,,1.0
EVA_USDT,EVA/USDT,EVA,USDT,True,Spot,,,1.0
EVER_USDT,EVER/USDT,EVER,USDT,True,Spot,,,1.0
EVRY_USDT,EVRY/USDT,EVRY,USDT,True,Spot,,,1.0
EWT_USDT,EWT/USDT,EWT,USDT,True,Spot,,,1.0
EZ_USDT,EZ/USDT,EZ,USDT,True,Spot,,,1.0
F2C_USDT,F2C/USDT,F2C,USDT,True,Spot,,,1.0
FALCONS_USDT,FALCONS/USDT,FALCONS,USDT,True,Spot,,,1.0
FAME_USDT,FAME/USDT,FAME,USDT,True,Spot,,,1.0
FAN_USDT,FAN/USDT,FAN,USDT,True,Spot,,,1.0
FAR_USDT,FAR/USDT,FAR,USDT,True,Spot,,,1.0
FARM_USDT,FARM/USDT,FARM,USDT,True,Spot,Margin,,1.0
FAST_USDT,FAST/USDT,FAST,USDT,True,Spot,,,1.0
FCD_USDT,FCD/USDT,FCD,USDT,True,Spot,,,1.0
FCON_USDT,FCON/USDT,FCON,USDT,True,Spot,,,1.0
FEAR_USDT,FEAR/USDT,FEAR,USDT,True,Spot,,,1.0
FEI_USDT,FEI/USDT,FEI,USDT,True,Spot,Margin,,1.0
FET_USDT,FET/USDT,FET,USDT,True,Spot,Margin,,1.0
FEVR_USDT,FEVR/USDT,FEVR,USDT,True,Spot,Margin,,1.0
FIC_USDT,FIC/USDT,FIC,USDT,True,Spot,Margin,,1.0
FIDA_USDT,FIDA/USDT,FIDA,USDT,True,Spot,Margin,,1.0
FIL_USDT,FIL/USDT,FIL,USDT,True,Spot,Margin,,1.0
FIL3L_USDT,FIL3L/USDT,FIL3L,USDT,True,Spot,,,1.0
FIL3S_USDT,FIL3S/USDT,FIL3S,USDT,True,Spot,,,1.0
FILDA_USDT,FILDA/USDT,FILDA,USDT,True,Spot,,,1.0
FIN_USDT,FIN/USDT,FIN,USDT,True,Spot,,,1.0
FINE_USDT,FINE/USDT,FINE,USDT,True,Spot,,,1.0
FIO_USDT,FIO/USDT,FIO,USDT,True,Spot,,,1.0
FIRE_USDT,FIRE/USDT,FIRE,USDT,True,Spot,,,1.0
FIRO_USDT,FIRO/USDT,FIRO,USDT,True,Spot,Margin,,1.0
FIS_USDT,FIS/USDT,FIS,USDT,True,Spot,Margin,,1.0
FITFI_USDT,FITFI/USDT,FITFI,USDT,True,Spot,Margin,,1.0
FITFI3L_USDT,FITFI3L/USDT,FITFI3L,USDT,True,Spot,,,1.0
FITFI3S_USDT,FITFI3S/USDT,FITFI3S,USDT,True,Spot,,,1.0
FIWA_USDT,FIWA/USDT,FIWA,USDT,True,Spot,,,1.0
FLM_USDT,FLM/USDT,FLM,USDT,True,Spot,Margin,,1.0
FLOKI_USDT,FLOKI/USDT,FLOKI,USDT,True,Spot,Margin,,1.0
FLOW_USDT,FLOW/USDT,FLOW,USDT,True,Spot,Margin,,1.0
FLURRY_USDT,FLURRY/USDT,FLURRY,USDT,True,Spot,,,1.0
FLUX_USDT,FLUX/USDT,FLUX,USDT,True,Spot,Margin,,1.0
FLY_USDT,FLY/USDT,FLY,USDT,True,Spot,Margin,,1.0
FODL_USDT,FODL/USDT,FODL,USDT,True,Spot,,,1.0
FOR_USDT,FOR/USDT,FOR,USDT,True,Spot,Margin,,1.0
FOREX_USDT,FOREX/USDT,FOREX,USDT,True,Spot,,,1.0
FORM_USDT,FORM/USDT,FORM,USDT,True,Spot,,,1.0
FORTH_USDT,FORTH/USDT,FORTH,USDT,True,Spot,Margin,,1.0
FOX_USDT,FOX/USDT,FOX,USDT,True,Spot,,,1.0
FRA_USDT,FRA/USDT,FRA,USDT,True,Spot,Margin,,1.0
FRAX_USDT,FRAX/USDT,FRAX,USDT,True,Spot,,,1.0
FRIN_USDT,FRIN/USDT,FRIN,USDT,True,Spot,,,1.0
FRM_USDT,FRM/USDT,FRM,USDT,True,Spot,,,1.0
FROG_USDT,FROG/USDT,FROG,USDT,True,Spot,,,1.0
FRONT_USDT,FRONT/USDT,FRONT,USDT,True,Spot,Margin,,1.0
FRR_USDT,FRR/USDT,FRR,USDT,True,Spot,,,1.0
FSN_USDT,FSN/USDT,FSN,USDT,True,Spot,,,1.0
FST_USDT,FST/USDT,FST,USDT,True,Spot,,,1.0
FTI_USDT,FTI/USDT,FTI,USDT,True,Spot,Margin,,1.0
FTM_USDT,FTM/USDT,FTM,USDT,True,Spot,Margin,,1.0
FTM3L_USDT,FTM3L/USDT,FTM3L,USDT,True,Spot,,,1.0
FTM3S_USDT,FTM3S/USDT,FTM3S,USDT,True,Spot,,,1.0
FTRB_USDT,FTRB/USDT,FTRB,USDT,True,Spot,,,1.0
FTT_USDT,FTT/USDT,FTT,USDT,True,Spot,Margin,,1.0
FTT3L_USDT,FTT3L/USDT,FTT3L,USDT,True,Spot,,,1.0
FTT3S_USDT,FTT3S/USDT,FTT3S,USDT,True,Spot,,,1.0
FUEL_USDT,FUEL/USDT,FUEL,USDT,True,Spot,,,1.0
FUN_USDT,FUN/USDT,FUN,USDT,True,Spot,Margin,,1.0
FUSE_USDT,FUSE/USDT,FUSE,USDT,True,Spot,,,1.0
FX_USDT,FX/USDT,FX,USDT,True,Spot,,,1.0
FXF_USDT,FXF/USDT,FXF,USDT,True,Spot,,,1.0
FXS_USDT,FXS/USDT,FXS,USDT,True,Spot,Margin,,1.0
GAFI_USDT,GAFI/USDT,GAFI,USDT,True,Spot,,,1.0
GAIA_USDT,GAIA/USDT,GAIA,USDT,True,Spot,,,1.0
GAL_USDT,GAL/USDT,GAL,USDT,True,Spot,Margin,,1.0
GAL3L_USDT,GAL3L/USDT,GAL3L,USDT,True,Spot,,,1.0
GAL3S_USDT,GAL3S/USDT,GAL3S,USDT,True,Spot,,,1.0
GALA_USDT,GALA/USDT,GALA,USDT,True,Spot,Margin,,1.0
GALA3L_USDT,GALA3L/USDT,GALA3L,USDT,True,Spot,,,1.0
GALA3S_USDT,GALA3S/USDT,GALA3S,USDT,True,Spot,,,1.0
GALA5L_USDT,GALA5L/USDT,GALA5L,USDT,True,Spot,,,1.0
GALA5S_USDT,GALA5S/USDT,GALA5S,USDT,True,Spot,,,1.0
GALFAN_USDT,GALFAN/USDT,GALFAN,USDT,True,Spot,,,1.0
GAME_USDT,GAME/USDT,GAME,USDT,True,Spot,,,1.0
GAN_USDT,GAN/USDT,GAN,USDT,True,Spot,,,1.0
GARD_USDT,GARD/USDT,GARD,USDT,True,Spot,,,1.0
GARI_USDT,GARI/USDT,GARI,USDT,True,Spot,Margin,,1.0
GAS_USDT,GAS/USDT,GAS,USDT,True,Spot,Margin,,1.0
GASDAO_USDT,GASDAO/USDT,GASDAO,USDT,True,Spot,,,1.0
GCOIN_USDT,GCOIN/USDT,GCOIN,USDT,True,Spot,,,1.0
GDAO_USDT,GDAO/USDT,GDAO,USDT,True,Spot,,,1.0
GDT_USDT,GDT/USDT,GDT,USDT,True,Spot,,,1.0
GEL_USDT,GEL/USDT,GEL,USDT,True,Spot,,,1.0
GEM_USDT,GEM/USDT,GEM,USDT,True,Spot,,,1.0
GENS_USDT,GENS/USDT,GENS,USDT,True,Spot,,,1.0
GF_USDT,GF/USDT,GF,USDT,True,Spot,,,1.0
GFI_USDT,GFI/USDT,GFI,USDT,True,Spot,,,1.0
GGG_USDT,GGG/USDT,GGG,USDT,True,Spot,,,1.0
GGM_USDT,GGM/USDT,GGM,USDT,True,Spot,,,1.0
GHST_USDT,GHST/USDT,GHST,USDT,True,Spot,Margin,,1.0
GITCOIN_USDT,GITCOIN/USDT,GITCOIN,USDT,True,Spot,,,1.0
GLM_USDT,GLM/USDT,GLM,USDT,True,Spot,,,1.0
GLMR_USDT,GLMR/USDT,GLMR,USDT,True,Spot,Margin,,1.0
GLMR3L_USDT,GLMR3L/USDT,GLMR3L,USDT,True,Spot,,,1.0
GLMR3S_USDT,GLMR3S/USDT,GLMR3S,USDT,True,Spot,,,1.0
GLQ_USDT,GLQ/USDT,GLQ,USDT,True,Spot,,,1.0
GM_USDT,GM/USDT,GM,USDT,True,Spot,Margin,,1.0
GMAT_USDT,GMAT/USDT,GMAT,USDT,True,Spot,Margin,,1.0
GMEE_USDT,GMEE/USDT,GMEE,USDT,True,Spot,,,1.0
GMM_USDT,GMM/USDT,GMM,USDT,True,Spot,,,1.0
GMPD_USDT,GMPD/USDT,GMPD,USDT,True,Spot,,,1.0
GMT_USDT,GMT/USDT,GMT,USDT,True,Spot,Margin,,1.0
GMT3L_USDT,GMT3L/USDT,GMT3L,USDT,True,Spot,,,1.0
GMT3S_USDT,GMT3S/USDT,GMT3S,USDT,True,Spot,,,1.0
GNO_USDT,GNO/USDT,GNO,USDT,True,Spot,Margin,,1.0
GNX_USDT,GNX/USDT,GNX,USDT,True,Spot,,,1.0
GO_USDT,GO/USDT,GO,USDT,True,Spot,,,1.0
GOD_USDT,GOD/USDT,GOD,USDT,True,Spot,,,1.0
GOF_USDT,GOF/USDT,GOF,USDT,True,Spot,,,1.0
GOFX_USDT,GOFX/USDT,GOFX,USDT,True,Spot,,,1.0
GOLD_USDT,GOLD/USDT,GOLD,USDT,True,Spot,,,1.0
GOLDMINER_USDT,GOLDMINER/USDT,GOLDMINER,USDT,True,Spot,,,1.0
GOVI_USDT,GOVI/USDT,GOVI,USDT,True,Spot,,,1.0
GQ_USDT,GQ/USDT,GQ,USDT,True,Spot,,,1.0
GRAP_USDT,GRAP/USDT,GRAP,USDT,False,Spot,,,1.0
GRBE_USDT,GRBE/USDT,GRBE,USDT,True,Spot,,,1.0
GRIN_USDT,GRIN/USDT,GRIN,USDT,True,Spot,Margin,,1.0
GRIN3L_USDT,GRIN3L/USDT,GRIN3L,USDT,True,Spot,,,1.0
GRIN3S_USDT,GRIN3S/USDT,GRIN3S,USDT,True,Spot,,,1.0
GRT_USDT,GRT/USDT,GRT,USDT,True,Spot,Margin,,1.0
GRT3L_USDT,GRT3L/USDT,GRT3L,USDT,True,Spot,,,1.0
GRT3S_USDT,GRT3S/USDT,GRT3S,USDT,True,Spot,,,1.0
GS_USDT,GS/USDT,GS,USDT,True,Spot,,,1.0
GSE_USDT,GSE/USDT,GSE,USDT,True,Spot,,,1.0
GSPI_USDT,GSPI/USDT,GSPI,USDT,True,Spot,,,1.0
GST_USDT,GST/USDT,GST,USDT,True,Spot,Margin,,1.0
GST3L_USDT,GST3L/USDT,GST3L,USDT,True,Spot,,,1.0
GST3S_USDT,GST3S/USDT,GST3S,USDT,True,Spot,,,1.0
GT_USDT,GT/USDT,GT,USDT,True,Spot,Margin,,1.0
GTH_USDT,GTH/USDT,GTH,USDT,True,Spot,,,1.0
GUM_USDT,GUM/USDT,GUM,USDT,True,Spot,,,1.0
GXS_USDT,GXS/USDT,GXS,USDT,False,Spot,Margin,,1.0
GZONE_USDT,GZONE/USDT,GZONE,USDT,True,Spot,,,1.0
GTC_USDT,Game.com/USDT,Game.com,USDT,True,Spot,Margin,,1.0
EGG_USDT,Goose Finance/USDT,Goose Finance,USDT,True,Spot,,,1.0
HAI_USDT,HAI/USDT,HAI,USDT,True,Spot,Margin,,1.0
HAPI_USDT,HAPI/USDT,HAPI,USDT,True,Spot,Margin,,1.0
HARD_USDT,HARD/USDT,HARD,USDT,True,Spot,,,1.0
HBAR_USDT,HBAR/USDT,HBAR,USDT,True,Spot,Margin,,1.0
HBAR3L_USDT,HBAR3L/USDT,HBAR3L,USDT,True,Spot,,,1.0
HBAR3S_USDT,HBAR3S/USDT,HBAR3S,USDT,True,Spot,,,1.0
HC_USDT,HC/USDT,HC,USDT,True,Spot,,,1.0
HCT_USDT,HCT/USDT,HCT,USDT,True,Spot,,,1.0
HDV_USDT,HDV/USDT,HDV,USDT,True,Spot,,,1.0
HE_USDT,HE/USDT,HE,USDT,True,Spot,,,1.0
HEART_USDT,HEART/USDT,HEART,USDT,True,Spot,,,1.0
HECH_USDT,HECH/USDT,HECH,USDT,True,Spot,,,1.0
HEGIC_USDT,HEGIC/USDT,HEGIC,USDT,True,Spot,Margin,,1.0
HERA_USDT,HERA/USDT,HERA,USDT,True,Spot,,,1.0
HERO_USDT,HERO/USDT,HERO,USDT,True,Spot,Margin,,1.0
HGET_USDT,HGET/USDT,HGET,USDT,True,Spot,,,1.0
HIBIKI_USDT,HIBIKI/USDT,HIBIKI,USDT,True,Spot,,,1.0
HID_USDT,HID/USDT,HID,USDT,True,Spot,,,1.0
HIGH_USDT,HIGH/USDT,HIGH,USDT,True,Spot,Margin,,1.0
HIVE_USDT,HIVE/USDT,HIVE,USDT,True,Spot,,,1.0
HMT_USDT,HMT/USDT,HMT,USDT,True,Spot,Margin,,1.0
HNS_USDT,HNS/USDT,HNS,USDT,True,Spot,,,1.0
HNT_USDT,HNT/USDT,HNT,USDT,True,Spot,Margin,,1.0
HOD_USDT,HOD/USDT,HOD,USDT,True,Spot,,,1.0
HOGE_USDT,HOGE/USDT,HOGE,USDT,True,Spot,,,1.0
HOPR_USDT,HOPR/USDT,HOPR,USDT,True,Spot,,,1.0
HORD_USDT,HORD/USDT,HORD,USDT,True,Spot,Margin,,1.0
HOT_USDT,HOT/USDT,HOT,USDT,True,Spot,Margin,,1.0
HOTCROSS_USDT,HOTCROSS/USDT,HOTCROSS,USDT,True,Spot,,,1.0
HPB_USDT,HPB/USDT,HPB,USDT,True,Spot,,,1.0
HSC_USDT,HSC/USDT,HSC,USDT,True,Spot,,,1.0
HSF_USDT,HSF/USDT,HSF,USDT,True,Spot,,,1.0
HT_USDT,HT/USDT,HT,USDT,True,Spot,Margin,,1.0
HT3L_USDT,HT3L/USDT,HT3L,USDT,True,Spot,,,1.0
HT3S_USDT,HT3S/USDT,HT3S,USDT,True,Spot,,,1.0
HTR_USDT,HTR/USDT,HTR,USDT,True,Spot,,,1.0
HYDRA_USDT,HYDRA/USDT,HYDRA,USDT,True,Spot,,,1.0
HYVE_USDT,HYVE/USDT,HYVE,USDT,True,Spot,,,1.0
HIT_USDT,HitChain/USDT,HitChain,USDT,True,Spot,Margin,,1.0
IAG_USDT,IAG/USDT,IAG,USDT,True,Spot,,,1.0
ICE_USDT,ICE/USDT,ICE,USDT,True,Spot,,,1.0
